variante,ciclo,endereco,endereco_norm
demo,965,67333280,8281484
demo,966,67333281,8281484
demo,967,67333416,8281501
demo,968,67333417,8281501
demo,969,67333552,8281518
demo,970,67333553,8281518
demo,971,67333688,8281535
demo,972,67333689,8281535
demo,973,67333824,8281552
demo,974,67333825,8281552
demo,975,137422177045,17177636954
demo,976,67333960,8281569
demo,977,67333961,8281569
demo,978,67334096,8281586
demo,979,67334097,8281586
demo,980,67334232,8281603
demo,981,67334233,8281603
demo,982,67334368,8281620
demo,983,67334369,8281620
demo,984,137422177045,17177636954
demo,985,67334504,8281637
demo,986,67334505,8281637
demo,987,67334640,8281654
demo,988,67334641,8281654
demo,989,67334776,8281671
demo,990,67334777,8281671
demo,991,137422177045,17177636954
demo,992,67334912,8281688
demo,993,67334913,8281688
demo,994,67335048,8281705
demo,995,67335049,8281705
demo,996,67335184,8281722
demo,997,67335185,8281722
demo,998,67335320,8281739
demo,999,67335321,8281739
demo,1000,67335456,8281756
demo,1001,67335457,8281756
demo,1002,137422177045,17177636954
demo,1003,67335592,8281773
demo,1004,67335593,8281773
demo,1005,67335728,8281790
demo,1006,67335729,8281790
demo,1007,137422177045,17177636954
demo,1008,67335864,8281807
demo,1009,67335865,8281807
demo,1010,67336000,8281824
demo,1011,67336001,8281824
demo,1012,67336136,8281841
